seed,device_type,device_name,torch_version,cuda_version,batch_size,board_side,cells,samples,rho,blue_wins,blue_win_probability,blue_win_se,pivotal_samples,random_coordinate_pivotal_probability,total_influence_estimate,total_influence_se,noise_disagreements,noise_disagreement_probability,noise_disagreement_se,winner_correlation,winner_correlation_se,side_runtime_seconds
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,15,225,65536,0.25,32689,0.4987945556640625,0.0019531193238353183,1664,0.025390625,5.712890625,0.13825935954755178,30983,0.4727630615234375,0.0019502249922723695,0.054473876953125,0.003900449984544739,37.04662179999286
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,15,225,65536,0.5,32689,0.4987945556640625,0.0019531193238353183,1664,0.025390625,5.712890625,0.13825935954755178,28266,0.431304931640625,0.0019346035383437654,0.13739013671875,0.003869207076687531,37.04662179999286
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,15,225,65536,0.7,32689,0.4987945556640625,0.0019531193238353183,1664,0.025390625,5.712890625,0.13825935954755178,24197,0.3692169189453125,0.0018851280242179035,0.261566162109375,0.003770256048435807,37.04662179999286
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,15,225,65536,0.8,32689,0.4987945556640625,0.0019531193238353183,1664,0.025390625,5.712890625,0.13825935954755178,19796,0.30206298828125,0.0017935641176546652,0.3958740234375,0.0035871282353093304,37.04662179999286
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,15,225,65536,0.9,32689,0.4987945556640625,0.0019531193238353183,1664,0.025390625,5.712890625,0.13825935954755178,13306,0.203033447265625,0.0015713172438481479,0.59393310546875,0.0031426344876962957,37.04662179999286
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,15,225,65536,0.95,32689,0.4987945556640625,0.0019531193238353183,1664,0.025390625,5.712890625,0.13825935954755178,7914,0.120758056640625,0.0012728355339890357,0.75848388671875,0.0025456710679780713,37.04662179999286
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,15,225,65536,0.98,32689,0.4987945556640625,0.0019531193238353183,1664,0.025390625,5.712890625,0.13825935954755178,3432,0.0523681640625,0.0008701888820352928,0.895263671875,0.0017403777640705856,37.04662179999286
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,15,225,65536,0.99,32689,0.4987945556640625,0.0019531193238353183,1664,0.025390625,5.712890625,0.13825935954755178,1804,0.02752685546875,0.0006391122537644491,0.9449462890625,0.0012782245075288981,37.04662179999286
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,15,225,65536,1.0,32689,0.4987945556640625,0.0019531193238353183,1664,0.025390625,5.712890625,0.13825935954755178,0,0.0,0.0,1.0,0.0,37.04662179999286
20260730,cpu,"Intel64 Family 6 Model 198 Stepping 2, GenuineIntel",2.12.1+cpu,,2048,21,441,65536,0.0,32942,0.502655029296875,0.0019530974639443012,1057,0.0161285400390625,7.1126861572265625,0.2170027981403049,32727,0.4993743896484375,0.0019531234711388078,0.001251220703125,0.0039062469422776157,102.70128839998506
